DMC,EDDI,FFMC,GEOID,NDMI_mean,NDVI_mean,ann_dewpoint,ann_humidity,ann_precip,ann_temp,bfi,fall_frost_days,fire_frequency,first_fall_frost,frost_days,fuel_load,growing_season_days,heat_index,lai,last_spring_frost,pct_shrubland,pct_tree_cover,slope_deg,soil_organic_C,soil_pH,soil_quality_index,soil_texture,spring_frost_days,topo_index,wind_chill,Value
158.57917327625367,0.0102594407494212,70.66117466139822,1009,0.2091527175714804,0.7047411184751997,282.9243680345256,67.83315063942145,0.1721225840104284,288.8449426822993,0.0601226362445187,0.0,1.0,366.0,15.360177255300815,0.3866890636624815,306.0,61.26011642452956,6.0,60.0,0.0,0.3866890636624815,2.2053918338455265,4.167273412478503,56.323965981661296,9.142433740255852,7.396772553125127,0.0,2.252295726311386,16.898482533459575,47.0
160.9453311241142,-0.0706394177586999,70.71226361968213,1043,0.2103586495862875,0.6923326768103053,282.9666357240334,68.25445485599667,0.1747726255030239,288.7923423019834,0.0604044279469797,0.0,1.0,366.0,15.471975809585215,0.336595661049442,306.0,61.228868573677055,5.99887652706843,60.0,0.0,0.336595661049442,1.4018602409249212,3.4614774722089603,55.3836344434073,9.143256896257512,7.677667382678514,0.0,1.3693816427214949,16.794344095884863,51.1
143.9991402685813,0.2370096235548599,70.94283474560437,1121,0.2055287100580457,0.6909966770632155,283.63992369083024,68.1630283771499,0.1558571970068257,289.5181419949577,0.0596197913292596,0.0,1.2270780171191675,366.0,13.109878674385596,0.3984502598463916,306.0,60.46959365049002,5.9908688181255565,60.0,0.0,0.3984502598463916,1.4695040530277987,4.670473247881551,56.46551235379897,8.764919901699793,7.085958579338624,0.0,1.508582556481085,17.668364540525697,46.7
151.3045848267238,0.0689620522366642,70.28544986639994,1071,0.1967740306469733,0.67698642838965,281.8705990991499,68.1602729070722,0.1649637184807771,287.6665400562825,0.0597526824465019,0.0,1.0,366.0,23.91083867803135,0.4497906768142101,306.0,62.7192979836799,5.976014857965558,60.0,0.0,0.4497906768142101,4.211698167576102,6.072994381601725,56.371465578123896,9.79727087371081,7.139671477337076,1.547368191179484,4.236766459716873,15.580189719211438,40.1
131.37190153552012,0.0302468246067472,71.49582040672965,1091,0.2166811122790434,0.7233525131892294,285.31765314666865,67.5199959861735,0.1406021985439439,291.4276979440364,0.0614601043178832,0.0,1.0248689503840058,366.0,8.6520943387577,0.4570648681795087,306.0,59.13629495750849,5.999158242259922,60.0,0.0,0.4570648681795087,0.690178709636719,4.787106426464554,53.41360736709276,8.280180887054916,6.538505756025057,0.0,0.6857334352983027,19.822925925702783,30.0
157.57839444999277,0.3933903134936117,70.56320865321781,1019,0.1970703413076204,0.6510452514686558,282.5557557269502,68.3512834717148,0.1714032299586454,288.34079093308776,0.0595574303559284,0.0,1.0644476457654108,366.0,19.81264211894457,0.3852926572399558,306.0,61.76499584713749,5.886290192428667,60.0,0.0,0.3852926572399558,1.7912615915527637,4.595716833437474,57.37116810728456,9.01187280771232,7.19836331853621,0.3373547263618812,1.8095628980571288,16.430032360501485,36.3
152.26114287632703,0.2586116853554798,71.39160870854175,1105,0.2150818839799345,0.7256590260005555,284.8473374101844,67.9759215450759,0.1638484303204617,290.8269347078803,0.0613770740431508,0.0,1.0117988331540693,366.0,10.095417338423958,0.4398897222655593,306.0,59.41588738210108,5.9999542801430135,60.0,0.0,0.4398897222655593,0.979519203600406,4.6946992187623495,54.238220573961485,8.595669732389473,6.779326974250671,0.0,0.9791502238683274,19.15998005666847,37.4
173.8788674044936,0.0887780430328755,71.004347440562,1057,0.2251117879762261,0.7302248454815464,283.6311457884823,68.70536864562622,0.1884849124579893,289.38475430080007,0.0604583959735801,0.0,1.0,366.0,13.929441754741168,0.4856264650933723,306.0,60.48475981479918,5.999972943390413,60.0,0.0,0.4856264650933723,1.3663588797014232,4.753633912425148,53.94571841434964,9.292342464286529,7.219074295325998,0.0,1.3661308235612075,17.566828457325816,38.8
170.02827477087132,0.0247570512322371,70.74073615773743,1093,0.2132927572012929,0.7117977729322376,283.08785333568625,67.9992874321212,0.1844981488847878,288.97762629190186,0.0604424001005023,0.0,1.0,366.0,15.162038260271048,0.4360608665978986,306.0,61.073741583280416,6.0,60.0,0.0,0.4360608665978986,1.359258321902129,3.838150377473984,54.42821413997142,9.104076770047008,7.382658130993673,0.0,1.3564848676671972,17.03374321283574,48.0
124.13896110614216,0.5167784396002019,70.85305586832658,1087,0.198902448402291,0.7183466522911154,284.32097210698964,64.13926237819504,0.1325324833867285,291.19660078758443,0.0593076324739792,0.0,2.01712680261671,366.0,10.030813526739442,0.4384413643580854,306.0,59.84372753843301,5.999031784393785,60.0,0.0,0.4384413643580854,0.6758107904143016,3.869955935487379,53.84828017418211,8.63976235313886,7.435565844689275,0.0,0.6780701565789439,19.643656521958484,44.3
