Year,State,GEOID,State ANSI,County ANSI,Value
2010,LOUISIANA,22035,22,35,7
2010,LOUISIANA,22065,22,65,"6,51"
2010,LOUISIANA,22067,22,67,"6,15"
2010,LOUISIANA,,22,,"6,44"
2010,LOUISIANA,22083,22,83,"5,84"
2010,LOUISIANA,,22,,"5,51"
2010,LOUISIANA,22099,22,99,"6,69"
2010,LOUISIANA,22001,22,1,"6,35"
2010,LOUISIANA,22011,22,11,"6,42"
2010,LOUISIANA,22023,22,23,"5,67"
2010,LOUISIANA,22053,22,53,"6,1"
2010,LOUISIANA,,22,,"6,13"
2010,LOUISIANA,22113,22,113,"5,68"
2010,MISSISSIPPI,28053,28,53,"6,33"
2010,MISSISSIPPI,28083,28,83,"7,25"
2010,MISSISSIPPI,,28,,"7,08"
2010,MISSISSIPPI,28133,28,133,"6,79"
2010,MISSISSIPPI,28151,28,151,"7,56"
2010,MISSISSIPPI,,28,,"5,89"
2010,MISSISSIPPI,28137,28,137,"6,2"
2010,MISSISSIPPI,28011,28,11,"7,12"
2010,MISSISSIPPI,28027,28,27,"6,61"
2010,MISSISSIPPI,28119,28,119,"6,1"
2010,MISSISSIPPI,28135,28,135,"6,15"
2010,MISSISSIPPI,28143,28,143,"6,74"
2010,MISSOURI,29017,29,17,"5,54"
2010,MISSOURI,29181,29,181,"5,42"
2010,MISSOURI,29023,29,23,"6,76"
2010,MISSOURI,29069,29,69,"5,82"
2010,MISSOURI,29143,29,143,"6,45"
2010,MISSOURI,,29,,"6,67"
2010,MISSOURI,29155,29,155,"6,42"
2010,MISSOURI,29207,29,207,"6,67"
2010,TEXAS,,48,,"7,47"
2010,TEXAS,48039,48,39,"6,71"
2010,TEXAS,48057,48,57,"6,91"
2010,TEXAS,48071,48,71,"5,12"
2010,TEXAS,48157,48,157,"7,59"
2010,TEXAS,48239,48,239,"7,5"
2010,TEXAS,48245,48,245,"6,42"
2010,TEXAS,48321,48,321,"7,3"
2010,TEXAS,,48,,"7,31"
2010,TEXAS,48481,48,481,"7,35"
